deviceID,aX,aY,aZ,gX,gY,gZ
SPU4,10.98,16.08,-3.18,-2.03,1.37,-0.73
SPU4,10.98,16.08,-3.18,0.89,1.36,-0.00
SPU4,10.98,16.08,-3.18,-0.91,-0.71,0.33
SPU4,7.99,1.41,-0.39,-0.91,-0.71,0.33
SPU4,-0.44,10.41,0.45,-0.91,-0.71,0.33
SPU4,6.07,20.91,-7.36,-0.91,-0.71,0.33
SPU4,15.38,5.05,-3.61,-0.91,-0.71,0.33
SPU4,8.72,9.07,-4.41,-0.91,-0.71,0.33
SPU4,7.57,12.86,-2.42,-0.91,-0.71,0.33
SPU4,3.66,7.50,0.57,-0.91,-0.71,0.33
SPU4,3.66,7.50,0.57,0.38,-0.15,0.10
SPU4,-5.95,12.56,1.49,0.38,-0.15,0.10
SPU4,8.61,3.25,-0.85,0.38,-0.15,0.10
SPU4,8.61,3.25,-0.85,0.03,-0.73,0.53
SPU4,15.88,9.68,-8.78,0.03,-0.73,0.53
SPU4,15.88,9.68,-8.78,-1.14,0.71,-0.31
SPU4,15.88,9.68,-8.78,1.21,1.19,-1.76
SPU4,15.88,9.68,-8.78,-2.82,0.33,-0.64
SPU4,1.71,3.86,1.79,-2.82,0.33,-0.64
SPU4,-1.28,-3.11,1.98,-2.82,0.33,-0.64
SPU4,5.00,0.68,0.22,-2.82,0.33,-0.64
SPU4,5.04,22.36,-12.19,-2.82,0.33,-0.64
SPU4,13.36,6.62,-1.20,-2.82,0.33,-0.64
SPU4,13.89,3.33,-2.73,-2.82,0.33,-0.64
SPU4,3.43,8.96,-1.23,-2.82,0.33,-0.64
SPU4,3.43,8.96,-1.23,-0.07,0.08,-0.59
SPU4,0.10,9.76,0.03,-0.07,0.08,-0.59
SPU4,0.10,9.76,0.03,0.02,-0.51,0.41
SPU4,2.51,7.85,0.30,0.02,-0.51,0.41
SPU4,2.51,7.85,0.30,0.66,-1.22,0.68
SPU4,2.51,7.85,0.30,-0.69,1.26,1.12
SPU4,13.05,1.72,-3.91,-0.69,1.26,1.12
SPU4,13.05,1.72,-3.91,-1.79,0.58,-0.38
SPU4,8.30,21.64,-0.93,-1.79,0.58,-0.38
SPU4,-3.50,15.32,0.41,-1.79,0.58,-0.38
SPU4,-6.07,-3.68,-0.04,-1.79,0.58,-0.38
SPU4,-1.86,3.94,0.91,-1.79,0.58,-0.38
SPU4,3.89,-8.13,0.95,-1.79,0.58,-0.38
SPU4,-1.93,20.34,-1.88,-1.79,0.58,-0.38
SPU4,-1.93,20.34,-1.88,-2.78,-1.87,1.43
SPU4,31.70,-18.66,-9.66,-2.78,-1.87,1.43
SPU4,-4.88,23.86,-4.37,-2.78,-1.87,1.43
SPU4,-2.89,-0.35,1.57,-2.78,-1.87,1.43
SPU4,7.84,14.82,-2.92,-2.78,-1.87,1.43
SPU4,7.84,14.82,-2.92,0.99,-0.85,0.39
SPU4,1.09,10.61,-3.87,0.99,-0.85,0.39
SPU4,1.09,10.61,-3.87,1.09,0.97,0.78
SPU4,1.09,10.61,-3.87,-0.65,-1.46,0.72
SPU4,1.09,10.61,-3.87,-0.33,-0.04,0.12
SPU4,13.85,5.47,-6.02,-0.33,-0.04,0.12
SPU4,-4.69,18.04,2.02,-0.33,-0.04,0.12
SPU4,-3.12,-7.94,-0.77,-0.33,-0.04,0.12
SPU4,-5.80,13.25,1.68,-0.33,-0.04,0.12
SPU4,-3.04,-2.19,0.64,-0.33,-0.04,0.12
SPU4,3.24,3.90,-0.73,-0.33,-0.04,0.12
SPU4,-0.17,11.33,-1.84,-0.33,-0.04,0.12
SPU4,-0.17,11.33,-1.84,-2.78,-0.17,1.66
SPU4,18.87,-9.13,-6.67,-2.78,-0.17,1.66
SPU4,18.87,-9.13,-6.67,-1.76,1.84,-0.88
SPU4,18.87,-9.13,-6.67,0.05,-1.54,-0.72
SPU4,7.91,11.83,-1.92,0.05,-1.54,-0.72
SPU4,7.91,11.83,-1.92,0.24,0.71,-0.19
SPU4,7.91,11.83,-1.92,0.14,-1.92,0.89
SPU4,7.91,11.83,-1.92,0.12,0.37,1.07
SPU4,4.24,9.57,-0.85,0.12,0.37,1.07
SPU4,8.80,4.44,-2.92,0.12,0.37,1.07
SPU4,25.46,11.18,-9.89,0.12,0.37,1.07
SPU4,-0.25,16.46,-0.73,0.12,0.37,1.07
SPU4,-4.61,15.70,0.41,0.12,0.37,1.07
SPU4,-5.49,5.32,1.87,0.12,0.37,1.07
SPU4,-4.96,1.34,1.26,0.12,0.37,1.07
SPU4,2.32,-0.89,-0.70,0.12,0.37,1.07
SPU4,11.48,11.56,-6.59,0.12,0.37,1.07
SPU4,4.20,-0.16,-2.57,0.25,-1.34,0.95
SPU4,3.55,-2.38,0.11,0.25,-1.34,0.95
SPU4,-9.17,3.67,1.68,0.25,-1.34,0.95
SPU4,7.23,-0.20,0.41,0.25,-1.34,0.95
SPU4,0.87,2.18,-4.34,0.25,-1.34,0.95
SPU4,17.80,21.71,-5.87,0.25,-1.34,0.95
SPU4,17.80,21.71,-5.87,3.38,1.12,-0.34
SPU4,5.54,24.24,-7.71,3.38,1.12,-0.34
SPU4,5.54,24.24,-7.71,-0.24,-1.74,-0.57
SPU4,5.54,24.24,-7.71,-0.52,0.96,-0.25
SPU4,5.54,24.24,-7.71,-0.05,0.55,-0.24
SPU4,5.04,10.87,-1.96,-0.05,0.55,-0.24
SPU4,6.50,7.92,-2.57,-0.05,0.55,-0.24
SPU4,0.75,9.99,-2.73,-0.05,0.55,-0.24
SPU4,8.22,9.04,-2.54,-0.05,0.55,-0.24
SPU4,4.66,8.73,-2.04,-0.05,0.55,-0.24
SPU4,3.78,8.38,-1.50,-0.05,0.55,-0.24
SPU4,5.77,8.57,-2.04,-0.05,0.55,-0.24
SPU2,-0.64,-8.63,-3.04,-0.45,0.35,-0.16
SPU2,-8.57,-6.71,6.80,-0.45,0.35,-0.16
SPU2,-8.57,-6.71,6.80,-1.79,-0.31,-0.78
SPU2,-8.57,-6.71,6.80,-2.09,-0.39,-1.14
SPU2,6.79,1.21,-10.74,-2.09,-0.39,-1.14
SPU2,9.39,-7.37,-20.16,-2.09,-0.39,-1.14
SPU2,2.07,-20.50,-10.74,-2.09,-0.39,-1.14
SPU2,4.68,-14.57,2.67,-2.09,-0.39,-1.14
SPU2,-11.91,10.10,1.59,-2.09,-0.39,-1.14
SPU2,-0.18,1.14,-0.39,-2.09,-0.39,-1.14
SPU2,2.61,2.29,-0.13,-2.09,-0.39,-1.14
SPU2,-3.98,-5.03,2.17,-2.09,-0.39,-1.14
SPU2,-3.98,-5.03,2.17,-1.81,-3.10,-1.80
SPU2,13.99,-3.96,-10.16,-1.81,-3.10,-1.80
SPU2,13.99,-3.96,-10.16,-1.52,0.44,-0.94
SPU2,13.99,-3.96,-10.16,1.96,-0.58,1.11
SPU2,5.91,-8.63,-13.30,1.96,-0.58,1.11
SPU2,5.91,-8.63,-13.30,2.16,-1.06,0.48
SPU2,5.91,-8.63,-13.30,3.45,2.19,1.71
SPU2,5.91,-8.63,-13.30,-1.62,-0.04,-0.68
SPU2,4.45,6.43,0.41,-1.62,-0.04,-0.68
SPU2,-6.89,0.07,-2.43,-1.62,-0.04,-0.68
SPU2,-16.27,-30.23,-8.25,-1.62,-0.04,-0.68
SPU2,5.56,-4.61,-13.30,-1.62,-0.04,-0.68
SPU2,6.79,6.69,-11.66,-1.62,-0.04,-0.68
SPU2,13.18,-15.87,-16.14,-1.62,-0.04,-0.68
SPU2,-1.75,-6.64,-5.30,-1.62,-0.04,-0.68
SPU2,-1.75,-6.64,-5.30,3.36,2.98,1.60
SPU2,-9.11,11.98,-1.28,3.36,2.98,1.60
SPU2,-9.11,11.98,-1.28,0.95,-1.63,-0.50
SPU2,-9.11,11.98,-1.28,-0.65,-0.88,-0.32
SPU2,0.16,-14.95,-2.46,-0.65,-0.88,-0.32
SPU2,0.16,-14.95,-2.46,-0.25,-1.56,-1.11
SPU2,8.51,4.16,-12.20,-0.25,-1.56,-1.11
SPU2,8.51,4.16,-12.20,1.52,0.57,0.54
SPU2,8.51,4.16,-12.20,1.00,-0.53,0.61
SPU2,0.85,-6.25,-9.02,1.00,-0.53,0.61
SPU2,-0.49,-10.32,1.02,1.00,-0.53,0.61
SPU2,0.16,-8.63,0.64,1.00,-0.53,0.61
SPU2,-7.50,-4.72,0.91,1.00,-0.53,0.61
SPU2,-5.47,-3.84,0.45,1.00,-0.53,0.61
SPU2,17.63,33.66,-10.63,1.00,-0.53,0.61
SPU2,15.33,-22.46,-14.07,1.00,-0.53,0.61
SPU2,6.33,4.05,-12.39,1.00,-0.53,0.61
SPU2,6.33,4.05,-12.39,2.21,2.16,1.22
SPU2,-11.48,-14.45,1.71,2.21,2.16,1.22
SPU2,3.00,7.34,0.52,2.21,2.16,1.22
SPU2,3.00,7.34,0.52,0.22,-1.04,-0.11
SPU2,3.91,0.52,-1.81,0.22,-1.04,-0.11
SPU2,3.91,0.52,-1.81,1.84,1.75,0.15
SPU2,3.91,0.52,-1.81,-6.20,-1.39,-1.99
SPU2,5.71,-24.53,-14.76,-6.20,-1.39,-1.99
SPU2,8.20,-15.22,-13.54,-6.20,-1.39,-1.99
SPU2,5.37,-13.50,-12.16,-6.20,-1.39,-1.99
SPU2,-3.98,-17.82,5.70,-6.20,-1.39,-1.99
SPU2,-6.27,13.97,3.89,-6.20,-1.39,-1.99
SPU2,-2.37,-2.84,-2.85,-6.20,-1.39,-1.99
SPU2,2.46,11.56,-5.99,-6.20,-1.39,-1.99
SPU2,9.05,-18.40,-19.05,-6.20,-1.39,-1.99
SPU2,9.05,-18.40,-19.05,-2.30,1.19,-0.13
SPU2,-1.26,-6.45,-13.04,-2.30,1.19,-0.13
SPU2,12.42,-23.23,-15.38,-2.30,1.19,-0.13
SPU2,12.42,-23.23,-15.38,1.07,1.37,0.89
SPU2,-4.59,-20.85,-0.78,1.07,1.37,0.89
SPU2,-4.59,-20.85,-0.78,-2.37,1.46,-0.41
SPU2,-4.59,-20.85,-0.78,0.10,-0.47,0.34
SPU2,-4.59,-20.85,-0.78,-5.55,1.88,-0.73
SPU2,-4.59,-20.85,-0.78,2.96,-3.57,2.13
SPU2,14.45,-26.71,-18.94,2.96,-3.57,2.13
SPU2,-1.56,7.42,-8.48,2.96,-3.57,2.13
SPU2,10.62,-7.18,-14.72,2.96,-3.57,2.13
SPU2,-9.68,-4.45,-5.53,2.96,-3.57,2.13
SPU2,0.28,-3.84,3.32,2.96,-3.57,2.13
SPU2,0.58,-9.70,-4.11,2.96,-3.57,2.13
SPU2,5.75,3.17,-5.03,2.96,-3.57,2.13
SPU2,-3.63,-37.82,-32.92,2.96,-3.57,2.13
SPU2,-3.63,-37.82,-32.92,-1.25,4.35,1.59
SPU2,-9.34,-16.48,-9.29,-1.25,4.35,1.59
SPU2,9.01,-13.95,-3.23,-1.25,4.35,1.59
SPU2,9.01,-13.95,-3.23,0.72,1.42,0.35
SPU2,-5.43,-7.94,-2.89,0.72,1.42,0.35
SPU2,-5.43,-7.94,-2.89,0.37,0.44,0.24
SPU2,-5.43,-7.94,-2.89,0.53,0.54,0.28
SPU2,-5.43,-7.94,-2.89,0.21,-0.33,0.01
SPU2,-5.43,-7.94,-2.89,-0.59,-0.50,-0.28
SPU2,7.29,-3.96,-4.92,-0.59,-0.50,-0.28
SPU2,9.81,-8.75,-7.33,-0.59,-0.50,-0.28
SPU2,3.61,-5.68,-9.97,-0.59,-0.50,-0.28
SPU2,9.89,-11.31,-20.12,-0.59,-0.50,-0.28
SPU2,4.76,-19.55,-8.63,-0.59,-0.50,-0.28
SPU2,-0.53,-1.27,0.29,-0.59,-0.50,-0.28
SPU2,-0.53,-1.27,0.29,0.20,0.61,0.49
SPU2,-9.45,1.25,-0.66,0.20,0.61,0.49
SPU2,13.49,-3.38,0.25,0.20,0.61,0.49
SPU2,13.49,-3.38,0.25,-5.50,-2.58,-3.59
SPU2,9.55,-32.92,-11.89,-5.50,-2.58,-3.59
SPU2,9.55,-32.92,-11.89,-2.55,3.53,-1.51
SPU2,9.55,-32.92,-11.89,4.25,-0.45,0.97
SPU2,9.55,-32.92,-11.89,-0.98,-1.55,-0.34
SPU2,9.55,-32.92,-11.89,1.27,0.87,0.56
SPU2,9.55,-32.92,-11.89,-0.06,-0.74,-0.07
SPU2,5.25,-8.75,-4.11,-0.06,-0.74,-0.07
SPU2,-4.97,-10.85,-2.39,-0.06,-0.74,-0.07
SPU2,-0.61,-6.56,1.56,-0.06,-0.74,-0.07
SPU2,5.98,-8.13,-2.43,-0.06,-0.74,-0.07
SPU2,-4.78,-7.02,-9.36,-0.06,-0.74,-0.07
SPU2,-4.78,-7.02,-9.36,0.71,0.45,0.38
SPU2,3.49,-11.46,-21.23,0.71,0.45,0.38
SPU2,14.72,-17.10,2.55,0.71,0.45,0.38
SPU2,14.72,-17.10,2.55,0.26,1.32,0.59
SPU2,2.00,-5.41,-0.01,0.26,1.32,0.59
SPU2,2.00,-5.41,-0.01,0.14,1.73,0.21
SPU2,2.00,-5.41,-0.01,-0.90,-1.11,-0.86
SPU2,2.00,-5.41,-0.01,-1.26,-2.23,0.14
SPU2,2.00,-5.41,-0.01,-1.11,0.03,0.56
SPU2,8.89,-0.28,-11.05,-1.11,0.03,0.56
SPU2,8.89,-0.28,-11.05,1.37,-0.13,0.54
SPU2,1.88,-9.32,-3.73,1.37,-0.13,0.54
SPU2,-1.52,-6.33,-2.50,1.37,-0.13,0.54
SPU2,-2.48,-8.13,-1.70,1.37,-0.13,0.54
SPU2,6.48,-8.67,-1.32,1.37,-0.13,0.54
SPU2,0.77,-5.87,-4.00,1.37,-0.13,0.54
SPU2,2.73,-11.73,-5.57,1.37,-0.13,0.54
SPU2,9.43,-11.04,-15.95,1.37,-0.13,0.54
SPU2,8.17,-9.17,-17.10,1.37,-0.13,0.54
SPU2,5.25,-21.85,-4.23,1.37,-0.13,0.54
SPU2,5.25,-21.85,-4.23,2.74,2.81,1.74
SPU2,-8.57,4.36,0.56,2.74,2.81,1.74
SPU2,-8.57,4.36,0.56,-0.04,-0.85,-0.49
SPU2,-8.57,4.36,0.56,0.09,-0.24,-0.48
SPU2,-3.44,6.16,-2.66,0.09,-0.24,-0.48
SPU2,-3.44,6.16,-2.66,0.87,-1.16,0.80
SPU2,-3.44,6.16,-2.66,-0.86,0.42,-1.54
SPU2,11.12,-8.25,-10.47,-0.86,0.42,-1.54
SPU2,2.38,-10.16,-6.83,-0.86,0.42,-1.54
SPU2,-1.37,-5.87,-1.70,-0.86,0.42,-1.54
SPU2,-5.82,-9.05,0.10,-0.86,0.42,-1.54
SPU2,3.34,-5.83,-0.93,-0.86,0.42,-1.54
SPU2,1.46,-8.21,-5.91,-0.86,0.42,-1.54
SPU2,-0.26,-8.05,-7.68,-0.86,0.42,-1.54
SPU2,10.81,-14.72,-16.45,-0.86,0.42,-1.54
SPU2,10.81,-14.72,-16.45,1.04,0.12,0.65
SPU2,4.87,-17.59,-6.56,1.04,0.12,0.65
SPU2,4.87,-17.59,-6.56,2.62,2.06,1.86
SPU2,4.87,-17.59,-6.56,-1.32,1.54,-0.12
SPU2,-4.63,-3.23,1.90,-1.32,1.54,-0.12
SPU2,-4.63,-3.23,1.90,-0.15,-0.94,-0.64
SPU2,-4.63,-3.23,1.90,-1.40,-0.38,2.24
SPU2,7.32,0.79,-12.77,-1.40,-0.38,2.24
SPU2,3.00,-22.69,-10.05,-1.40,-0.38,2.24
SPU2,3.26,-0.32,-3.19,-1.40,-0.38,2.24
SPU2,8.36,-13.11,-5.49,-1.40,-0.38,2.24
SPU2,-8.38,-5.14,-0.28,-1.40,-0.38,2.24
SPU2,4.53,-8.36,0.10,-1.40,-0.38,2.24
SPU2,3.26,-5.45,-0.20,-1.40,-0.38,2.24
SPU2,-3.32,-4.61,-3.73,-1.40,-0.38,2.24
SPU2,-3.32,-4.61,-3.73,-0.63,-0.19,-0.83
SPU2,5.10,-1.24,-11.66,-0.63,-0.19,-0.83
SPU2,5.10,-1.24,-11.66,1.53,-0.10,0.58
SPU2,5.10,-1.24,-11.66,1.72,0.26,1.18
SPU2,0.54,-9.70,0.64,1.72,0.26,1.18
SPU2,0.54,-9.70,0.64,1.02,2.17,1.35
SPU2,0.54,-9.70,0.64,-0.13,0.57,0.30
SPU2,-0.80,0.91,1.14,-0.13,0.57,0.30
SPU2,-1.95,-17.55,-3.61,-0.13,0.57,0.30
SPU2,6.98,-11.96,-13.57,-0.13,0.57,0.30
SPU2,11.65,-1.96,-11.66,-0.13,0.57,0.30
SPU2,-1.83,-12.00,-7.37,-0.13,0.57,0.30
SPU2,1.27,-7.67,-3.08,-0.13,0.57,0.30
SPU2,0.66,-8.36,-1.39,-0.13,0.57,0.30
SPU2,-5.20,-7.56,1.94,-0.13,0.57,0.30
SPU2,-5.20,-7.56,1.94,-1.29,0.24,-0.46
SPU2,0.66,-8.63,-7.33,-1.29,0.24,-0.46
SPU2,0.66,-8.63,-7.33,-0.36,-1.01,-0.49
SPU2,0.66,-8.63,-7.33,1.68,0.15,0.42
SPU2,8.13,-6.18,-16.29,1.68,0.15,0.42
SPU2,8.13,-6.18,-16.29,2.16,1.95,1.69
SPU2,8.13,-6.18,-16.29,3.77,2.54,2.19
SPU2,8.13,-6.18,-16.29,-1.93,0.59,-0.44
SPU2,-2.10,3.82,0.48,-1.93,0.59,-0.44
SPU2,3.04,-1.77,1.18,-1.93,0.59,-0.44
SPU2,-11.83,-5.34,-0.09,-1.93,0.59,-0.44
SPU2,19.24,-5.64,-9.40,-1.93,0.59,-0.44
SPU2,6.25,-6.60,-11.24,-1.93,0.59,-0.44
SPU2,3.30,-5.83,-8.86,-1.93,0.59,-0.44
SPU2,1.20,-5.76,-4.73,-1.93,0.59,-0.44
SPU2,-0.34,-6.64,-1.70,-1.93,0.59,-0.44
SPU2,-1.83,-8.40,0.25,-1.93,0.59,-0.44
SPU2,-1.83,-8.40,0.25,-1.25,-1.06,-0.61
SPU2,4.07,-7.29,-3.54,-1.25,-1.06,-0.61
SPU2,2.50,-6.25,-6.34,-1.25,-1.06,-0.61
SPU2,2.50,-6.25,-6.34,-0.46,-0.97,-0.44
SPU2,10.73,-10.36,-17.06,-0.46,-0.97,-0.44
SPU2,10.73,-10.36,-17.06,1.21,-0.37,0.37
SPU2,10.73,-10.36,-17.06,2.27,0.78,1.20
SPU2,-3.75,6.27,-0.78,2.27,0.78,1.20
SPU2,-0.61,2.90,-2.31,2.27,0.78,1.20
SPU2,0.47,-4.34,0.87,2.27,0.78,1.20
SPU2,-0.37,3.36,-6.37,2.27,0.78,1.20
SPU2,13.11,-12.23,-8.29,2.27,0.78,1.20
SPU2,5.68,-5.87,-12.69,2.27,0.78,1.20
SPU2,2.88,-3.04,-8.21,2.27,0.78,1.20
SPU2,2.77,-7.14,-2.85,2.27,0.78,1.20
SPU2,2.77,-7.14,-2.85,-0.36,1.02,0.13
SPU2,-5.20,-7.29,-1.43,-0.36,1.02,0.13
SPU2,5.37,-1.16,-5.99,-0.36,1.02,0.13
SPU2,5.37,-1.16,-5.99,-0.90,0.45,-0.45
SPU2,0.43,1.98,-13.15,-0.90,0.45,-0.45
SPU2,0.43,1.98,-13.15,2.51,0.19,0.33
SPU2,0.43,1.98,-13.15,0.41,-0.28,0.10
SPU2,0.43,1.98,-13.15,2.53,0.99,1.20
SPU2,-1.71,3.17,2.17,2.53,0.99,1.20
