deviceID,aX,aY,aZ,gX,gY,gZ
SPU4,13.97,7.27,-6.59,-2.02,1.70,0.58
SPU4,13.97,7.27,-6.59,-1.90,1.28,-4.83
SPU4,13.97,7.27,-6.59,-2.45,0.79,-6.51
SPU4,13.97,7.27,-6.59,-1.28,-0.82,-5.30
SPU4,13.97,7.27,-6.59,-0.50,2.60,-0.46
SPU4,13.97,7.27,-6.59,0.36,-1.11,2.57
SPU4,17.18,60.75,-24.10,0.36,-1.11,2.57
SPU4,19.21,5.59,-12.23,0.36,-1.11,2.57
SPU4,9.68,46.80,-12.15,0.36,-1.11,2.57
SPU4,3.62,10.14,-0.77,0.36,-1.11,2.57
SPU4,-16.79,7.66,1.64,0.36,-1.11,2.57
SPU4,-21.85,7.08,4.71,0.36,-1.11,2.57
SPU4,8.45,11.26,-6.75,0.36,-1.11,2.57
SPU4,14.66,1.60,-6.63,0.36,-1.11,2.57
SPU4,16.69,7.23,-6.59,0.36,-1.11,2.57
SPU4,11.02,-0.93,-4.14,0.36,-1.11,2.57
SPU4,11.02,-0.93,-4.14,-1.58,-0.98,-5.72
SPU4,10.75,-3.45,-3.57,-1.58,-0.98,-5.72
SPU4,10.75,-3.45,-3.57,1.60,3.48,-0.94
SPU4,10.75,-3.45,-3.57,-0.81,-1.23,1.91
SPU4,10.75,-3.45,-3.57,-13.00,-6.42,4.80
SPU4,10.75,-3.45,-3.57,9.17,3.44,-2.37
SPU4,10.75,-3.45,-3.57,-4.79,0.37,1.74
SPU4,10.02,13.05,-3.91,-4.79,0.37,1.74
SPU4,-14.34,3.44,2.83,-4.79,0.37,1.74
SPU4,-9.21,-1.39,2.10,-4.79,0.37,1.74
SPU4,1.90,11.83,-6.79,-4.79,0.37,1.74
SPU4,12.32,7.81,-0.50,-4.79,0.37,1.74
SPU4,23.24,7.81,-4.11,-4.79,0.37,1.74
SPU4,10.14,0.11,-1.42,-4.79,0.37,1.74
SPU4,10.14,0.11,-1.42,-2.08,-1.30,-5.75
SPU4,20.79,-4.41,-5.02,-2.08,-1.30,-5.75
SPU4,-11.16,9.04,0.18,-2.08,-1.30,-5.75
SPU4,-11.16,9.04,0.18,5.67,-6.23,6.46
SPU4,31.62,25.81,-15.94,5.67,-6.23,6.46
SPU4,31.62,25.81,-15.94,4.46,0.58,1.31
SPU4,31.62,25.81,-15.94,-2.21,1.58,1.12
SPU4,31.62,25.81,-15.94,2.03,2.47,0.37
SPU4,31.62,25.81,-15.94,1.24,2.60,1.11
SPU4,-8.14,7.12,-0.01,1.24,2.60,1.11
SPU4,6.04,5.28,-0.81,1.24,2.60,1.11
SPU4,16.95,13.36,-6.79,1.24,2.60,1.11
SPU4,19.87,9.42,-2.73,1.24,2.60,1.11
SPU4,9.98,3.71,-4.14,1.24,2.60,1.11
SPU4,9.21,3.02,-4.03,1.24,2.60,1.11
SPU4,8.11,5.70,-3.68,1.24,2.60,1.11
SPU4,0.02,-0.81,-1.69,1.24,2.60,1.11
SPU4,0.02,-0.81,-1.69,3.43,-3.04,-3.27
SPU4,17.37,-0.73,-11.27,3.43,-3.04,-3.27
SPU4,17.37,-0.73,-11.27,1.14,3.33,-0.92
SPU4,17.37,-0.73,-11.27,0.41,-0.58,0.62
SPU4,13.13,14.17,-7.59,0.41,-0.58,0.62
SPU4,13.13,14.17,-7.59,0.83,2.18,0.92
SPU4,13.13,14.17,-7.59,1.94,0.39,2.21
SPU4,13.13,14.17,-7.59,3.64,0.89,1.46
SPU4,11.67,14.17,-6.48,3.64,0.89,1.46
SPU4,10.90,1.98,-3.95,3.64,0.89,1.46
SPU4,16.04,3.33,-6.25,3.64,0.89,1.46
SPU4,8.99,1.30,-3.91,3.64,0.89,1.46
SPU4,8.38,3.14,-4.45,3.64,0.89,1.46
SPU4,-3.62,1.75,2.37,3.64,0.89,1.46
SPU4,-2.89,49.71,-13.41,3.64,0.89,1.46
SPU4,26.72,-17.47,-7.40,3.64,0.89,1.46
SPU4,9.75,37.15,-15.14,3.64,0.89,1.46
SPU4,9.75,37.15,-15.14,3.03,0.88,-0.04
SPU4,6.73,18.88,-2.61,3.03,0.88,-0.04
SPU4,6.73,18.88,-2.61,2.05,2.57,1.07
SPU4,6.73,18.88,-2.61,0.91,-2.42,3.50
SPU4,6.73,18.88,-2.61,3.20,1.93,1.62
SPU4,6.73,18.88,-2.61,-1.49,2.53,-0.28
SPU4,6.73,18.88,-2.61,-0.27,-0.43,-2.85
SPU4,11.40,-1.69,-3.72,-0.27,-0.43,-2.85
SPU4,11.63,2.68,-5.68,-0.27,-0.43,-2.85
SPU4,11.25,-0.12,-9.05,-0.27,-0.43,-2.85
SPU4,-9.90,-4.18,0.26,-0.27,-0.43,-2.85
SPU4,18.45,43.36,-13.41,-0.27,-0.43,-2.85
SPU4,19.21,-31.15,-10.50,-0.27,-0.43,-2.85
SPU4,5.73,35.93,-13.88,-0.27,-0.43,-2.85
SPU4,5.73,35.93,-13.88,2.21,0.97,0.86
SPU4,-1.51,19.07,-1.23,2.21,0.97,0.86
SPU4,-10.43,8.11,1.76,2.21,0.97,0.86
SPU4,-10.43,8.11,1.76,2.69,-1.06,2.25
SPU4,17.57,21.64,-6.71,2.69,-1.06,2.25
SPU4,17.57,21.64,-6.71,-0.63,0.17,-1.89
SPU4,9.71,5.24,-3.03,-0.63,0.17,-1.89
SPU4,9.71,5.24,-3.03,-2.13,0.35,-5.04
SPU4,9.71,5.24,-3.03,-1.71,1.75,-5.01
SPU4,0.25,0.68,-1.84,-1.71,1.75,-5.01
SPU4,-3.04,0.22,-6.48,-1.71,1.75,-5.01
SPU4,34.16,-23.72,-12.07,-1.71,1.75,-5.01
SPU4,14.16,-2.73,-10.96,-1.71,1.75,-5.01
SPU4,-0.05,7.16,-0.16,-1.71,1.75,-5.01
SPU4,0.48,15.85,-5.29,-1.71,1.75,-5.01
SPU4,-9.71,8.50,0.57,-1.71,1.75,-5.01
SPU4,-7.68,8.57,1.07,-1.71,1.75,-5.01
SPU4,-7.68,8.57,1.07,4.84,-0.95,1.83
SPU4,15.80,29.64,-9.13,4.84,-0.95,1.83
SPU4,15.80,29.64,-9.13,0.49,-2.49,-3.64
SPU4,15.80,29.64,-9.13,-3.25,3.29,-4.59
SPU4,7.99,-7.36,-4.95,-3.25,3.29,-4.59
SPU4,7.99,-7.36,-4.95,-1.04,3.37,-4.32
SPU4,7.99,-7.36,-4.95,-0.59,1.73,-0.85
SPU4,7.99,-7.36,-4.95,2.70,-0.44,4.20
SPU4,27.22,-4.37,-7.05,2.70,-0.44,4.20
SPU4,17.84,-11.80,-11.96,2.70,-0.44,4.20
SPU4,-4.88,15.13,-4.34,2.70,-0.44,4.20
SPU4,9.98,16.08,-3.95,2.70,-0.44,4.20
SPU4,-17.60,9.19,1.72,2.70,-0.44,4.20
SPU4,-19.59,7.96,2.91,2.70,-0.44,4.20
SPU4,16.50,6.09,-5.95,2.70,-0.44,4.20
SPU4,19.29,31.48,-12.42,2.70,-0.44,4.20
SPU4,12.70,-3.41,-4.64,2.70,-0.44,4.20
SPU4,12.70,-3.41,-4.64,-3.34,3.78,-5.28
SPU4,7.26,-11.19,-3.03,-3.34,3.78,-5.28
SPU4,7.26,-11.19,-3.03,-0.07,5.15,-5.42
SPU4,7.26,-11.19,-3.03,-1.40,0.47,-0.54
SPU4,10.02,5.51,-2.99,-3.62,1.88,6.75
SPU4,10.02,5.51,-2.99,0.74,2.88,-1.25
SPU4,-5.61,8.80,-0.73,0.74,2.88,-1.25
SPU4,-5.61,8.80,-0.73,-2.96,-4.87,1.89
SPU4,-5.61,8.80,-0.73,3.54,2.18,0.85
SPU4,-5.61,8.80,-0.73,-0.71,1.18,0.96
SPU4,14.46,9.76,-4.72,-0.71,1.18,0.96
SPU4,-6.91,21.25,-1.16,-0.71,1.18,0.96
SPU4,-2.70,12.37,-1.42,-0.71,1.18,0.96
SPU4,-9.59,12.02,4.97,-0.71,1.18,0.96
SPU4,-7.56,5.93,2.02,-0.71,1.18,0.96
SPU4,16.19,2.98,-2.07,-0.71,1.18,0.96
SPU4,7.38,14.24,-6.02,-0.71,1.18,0.96
SPU4,7.38,14.24,-6.02,-0.01,-1.38,-3.82
SPU4,16.80,5.74,-7.17,-0.01,-1.38,-3.82
SPU4,16.80,5.74,-7.17,-0.25,0.01,-5.62
SPU4,16.80,5.74,-7.17,-1.87,3.29,-3.22
SPU4,-9.59,-5.45,-3.45,-1.87,3.29,-3.22
SPU4,-9.59,-5.45,-3.45,-5.29,-3.20,2.04
SPU4,-9.59,-5.45,-3.45,5.58,1.02,-1.00
SPU4,-9.59,-5.45,-3.45,-1.67,1.67,0.40
SPU4,4.77,13.71,-2.99,-1.67,1.67,0.40
SPU4,-8.98,7.85,2.29,-1.67,1.67,0.40
SPU4,-12.85,8.77,1.30,-1.67,1.67,0.40
SPU4,6.19,3.48,2.18,-1.67,1.67,0.40
SPU4,6.19,3.48,2.18,-2.04,1.90,-0.53
SPU4,7.84,2.71,-0.77,-2.04,1.90,-0.53
SPU4,22.66,6.96,-7.05,-2.04,1.90,-0.53
SPU4,7.23,-4.07,-1.73,-2.04,1.90,-0.53
SPU4,9.56,3.25,-4.14,-2.04,1.90,-0.53
SPU4,9.56,3.25,-4.14,0.51,1.61,-1.27
SPU4,-3.96,0.34,-4.49,0.51,1.61,-1.27
SPU4,-3.96,0.34,-4.49,-7.84,-2.65,5.54
SPU4,-3.96,0.34,-4.49,6.08,1.90,-0.80
SPU4,-3.96,0.34,-4.49,-5.17,-1.13,2.55
SPU4,-3.96,0.34,-4.49,3.19,1.40,-0.19
SPU4,-11.39,4.63,2.91,3.19,1.40,-0.19
SPU4,-5.64,3.90,2.33,3.19,1.40,-0.19
SPU4,3.47,3.75,-2.38,3.19,1.40,-0.19
SPU4,13.55,22.06,-7.09,3.19,1.40,-0.19
SPU4,8.26,-2.15,4.97,3.19,1.40,-0.19
SPU4,17.11,10.07,-3.03,3.19,1.40,-0.19
SPU4,11.48,1.14,-1.31,3.19,1.40,-0.19
SPU4,7.64,5.20,-4.68,3.19,1.40,-0.19
SPU4,7.64,5.20,-4.68,-0.90,6.25,-4.58
SPU4,-3.96,-3.95,-4.30,-0.90,6.25,-4.58
SPU4,-3.20,1.60,-1.77,-0.90,6.25,-4.58
SPU4,-3.20,1.60,-1.77,0.90,-2.33,1.22
SPU4,23.31,3.63,-5.95,0.90,-2.33,1.22
SPU4,23.31,3.63,-5.95,1.37,1.88,-0.14
SPU4,23.31,3.63,-5.95,0.21,1.03,-0.34
SPU4,23.31,3.63,-5.95,-0.28,1.19,0.06
SPU4,-8.33,11.98,4.44,-0.28,1.19,0.06
SPU4,-15.34,3.55,2.98,-0.28,1.19,0.06
SPU4,10.18,12.83,0.34,-0.28,1.19,0.06
SPU4,7.11,15.39,-2.80,-0.28,1.19,0.06
SPU4,24.12,7.23,-7.25,-0.28,1.19,0.06
SPU4,15.23,1.68,-4.87,-0.28,1.19,0.06
SPU4,11.98,0.76,-3.95,-0.28,1.19,0.06
SPU4,11.98,0.76,-3.95,-1.50,2.16,-3.47
SPU4,-2.01,0.64,-1.73,-1.50,2.16,-3.47
SPU4,-2.01,0.64,-1.73,9.12,1.95,3.10
SPU4,-2.01,0.64,-1.73,-1.62,-1.34,5.63
SPU4,-2.01,0.64,-1.73,3.71,3.14,1.76
SPU4,-2.01,0.64,-1.73,-1.22,-0.18,1.82
SPU4,15.80,13.59,-2.00,-1.22,-0.18,1.82
SPU4,15.80,13.59,-2.00,0.79,2.40,0.45
SPU4,7.49,-12.00,-7.32,2.31,-0.09,0.54
SPU4,7.49,-12.00,-7.32,1.09,4.12,0.62
SPU4,7.49,-12.00,-7.32,0.25,-0.17,2.97
SPU4,7.49,-12.00,-7.32,1.47,-0.41,2.34
SPU4,4.81,26.81,-10.89,1.47,-0.41,2.34
SPU4,15.84,2.29,-6.75,1.47,-0.41,2.34
SPU4,21.09,7.62,-9.58,1.47,-0.41,2.34
SPU4,10.82,-3.84,-0.85,1.47,-0.41,2.34
SPU4,2.89,9.00,-1.42,1.47,-0.41,2.34
SPU4,-0.93,8.50,-2.92,1.47,-0.41,2.34
SPU4,10.48,-3.38,-7.55,1.47,-0.41,2.34
SPU4,10.48,-3.38,-7.55,-3.98,0.95,5.97
SPU4,9.75,-16.59,-8.39,-3.98,0.95,5.97
SPU4,2.89,18.69,-2.34,-3.98,0.95,5.97
SPU4,2.89,18.69,-2.34,0.46,0.22,1.01
SPU4,-2.62,8.69,5.62,0.46,0.22,1.01
SPU4,-2.62,8.69,5.62,0.84,1.50,2.27
SPU4,-2.62,8.69,5.62,-0.81,-3.46,3.24
SPU4,-2.62,8.69,5.62,-1.72,-0.34,1.78
SPU4,1.98,0.53,-5.75,-1.72,-0.34,1.78
SPU4,17.11,7.73,-7.71,-1.72,-0.34,1.78
SPU4,6.69,-3.11,-2.04,-1.72,-0.34,1.78
SPU4,10.52,10.11,-5.10,-1.72,-0.34,1.78
SPU4,-0.78,1.41,-0.58,-1.72,-0.34,1.78
SPU4,9.79,-0.85,-6.33,-1.72,-0.34,1.78
SPU4,7.80,13.82,-5.29,-1.72,-0.34,1.78
SPU4,7.80,13.82,-5.29,2.61,2.15,1.26
SPU4,-5.00,23.82,-4.45,2.61,2.15,1.26
SPU4,-5.00,23.82,-4.45,0.72,-0.08,0.75
SPU4,2.28,9.80,-0.85,0.72,-0.08,0.75
SPU4,2.28,9.80,-0.85,0.34,0.50,1.83
SPU4,2.28,9.80,-0.85,0.77,-0.23,2.68
SPU4,-6.64,15.05,-1.65,0.77,-0.23,2.68
SPU4,-6.64,15.05,-1.65,-1.20,-4.71,2.85
SPU4,14.96,9.49,-15.06,-1.20,-4.71,2.85
SPU4,5.35,0.80,-8.89,-1.20,-4.71,2.85
SPU4,12.59,1.49,-3.07,-1.20,-4.71,2.85
SPU4,-7.33,6.05,-0.62,-1.20,-4.71,2.85
SPU4,-6.30,2.06,-2.04,-1.20,-4.71,2.85
SPU4,24.46,-3.84,-11.31,-1.20,-4.71,2.85
SPU4,24.46,-3.84,-11.31,0.25,-1.54,1.70
SPU4,26.99,1.83,-10.04,0.25,-1.54,1.70
SPU4,-12.85,13.32,2.45,0.25,-1.54,1.70
SPU4,0.29,9.49,0.34,0.25,-1.54,1.70
SPU4,-15.91,11.56,3.86,0.25,-1.54,1.70
SPU4,-15.91,11.56,3.86,0.15,-3.59,3.43
SPU4,6.54,7.31,-9.54,0.15,-3.59,3.43
SPU4,6.54,7.31,-9.54,-1.17,-4.65,1.72
SPU4,6.54,7.31,-9.54,-2.25,-3.30,-0.70
SPU4,6.54,7.31,-9.54,-4.71,0.66,-2.85
SPU4,8.87,-10.20,-3.26,-4.71,0.66,-2.85
SPU4,10.63,-4.07,-3.76,-4.71,0.66,-2.85
SPU4,-9.17,5.43,0.76,-4.71,0.66,-2.85
SPU4,0.75,7.43,-2.84,-4.71,0.66,-2.85
SPU4,16.23,2.06,-2.54,-4.71,0.66,-2.85
SPU4,12.63,1.60,-9.66,-4.71,0.66,-2.85
SPU4,4.46,15.62,-5.21,-4.71,0.66,-2.85
SPU4,4.46,15.62,-5.21,-0.10,0.30,0.34
SPU4,1.86,11.41,3.06,-0.10,0.30,0.34
SPU4,1.86,11.41,3.06,0.21,0.70,1.32
SPU4,1.86,11.41,3.06,1.14,-1.54,2.49
SPU4,8.34,10.26,-4.30,1.14,-1.54,2.49
SPU4,8.34,10.26,-4.30,-2.11,1.54,0.65
SPU4,8.34,10.26,-4.30,-2.36,-0.52,-0.43
SPU4,8.34,10.26,-4.30,-2.51,-0.82,-1.16
SPU4,5.54,5.82,-2.84,-2.51,-0.82,-1.16
SPU4,-1.62,7.00,-1.61,-2.51,-0.82,-1.16
SPU4,7.80,5.86,-5.91,-2.51,-0.82,-1.16
SPU4,13.24,3.02,-4.64,-2.51,-0.82,-1.16
SPU4,9.91,5.36,-0.12,-2.51,-0.82,-1.16
SPU4,14.93,9.38,-0.62,-2.51,-0.82,-1.16
SPU4,-0.36,17.12,-3.15,-2.51,-0.82,-1.16
SPU4,6.69,0.61,-3.76,-2.51,-0.82,-1.16
SPU4,1.67,14.74,-3.03,-2.51,-0.82,-1.16
SPU4,1.67,14.74,-3.03,0.01,-1.00,-0.55
SPU4,-0.36,9.80,1.53,-0.58,-0.30,-0.59
SPU4,3.16,7.23,0.41,-0.58,-0.30,-0.59
SPU4,3.16,7.23,0.41,0.93,-1.36,1.78
SPU4,4.70,8.65,0.61,0.93,-1.36,1.78
SPU4,2.78,9.95,3.06,0.93,-1.36,1.78
SPU4,2.78,9.95,3.06,-0.03,-1.08,-0.76
SPU4,6.50,8.84,-0.85,-0.03,-1.08,-0.76
SPU4,6.50,8.84,-0.85,0.55,1.18,-0.51
deviceID,aX,aY,aZ,gX,gY,gZ
SPU2,2.69,-8.48,-3.42,-0.01,-0.06,-0.00
SPU2,2.84,-8.44,-3.27,-0.01,-0.06,-0.00
SPU2,2.84,-8.44,-3.27,-0.05,0.35,0.14
SPU2,2.30,-8.13,-3.65,-0.05,0.35,0.14
SPU2,2.30,-8.13,-3.65,0.01,0.25,0.10
SPU2,2.30,-8.13,-3.65,0.04,-0.11,-0.02
SPU2,2.30,-8.13,-3.65,0.02,-0.04,-0.02
SPU2,2.30,-8.13,-3.65,-0.01,-0.12,-0.04
SPU2,2.30,-8.13,-3.65,-0.02,-0.10,-0.04
SPU2,2.61,-8.44,-3.42,-0.02,-0.10,-0.04
SPU2,3.38,-8.05,-3.27,-0.02,-0.10,-0.04
SPU2,3.07,-8.48,-3.04,-0.02,-0.10,-0.04
SPU2,2.34,-8.67,-3.31,-0.02,-0.10,-0.04
SPU2,3.53,-8.32,-3.42,-0.02,-0.10,-0.04
SPU2,1.85,-8.67,-3.35,-0.02,-0.10,-0.04
SPU2,3.38,-7.90,-3.38,-0.02,-0.10,-0.04
SPU2,5.29,-7.21,-4.30,-0.02,-0.10,-0.04
SPU2,5.29,-7.21,-4.30,-0.62,0.70,0.19
SPU2,4.37,-8.05,-3.77,-0.62,0.70,0.19
SPU2,4.37,-8.05,-3.77,-0.53,0.69,0.25
SPU2,4.37,-8.05,-3.77,-0.59,1.05,0.58
SPU2,4.37,-8.05,-3.77,-0.56,1.16,0.89
SPU2,4.37,-8.05,-3.77,-0.41,1.35,1.33
SPU2,4.37,-8.05,-3.77,-0.43,1.71,1.79
SPU2,4.37,-8.05,-3.77,-0.59,0.84,1.71
SPU2,5.03,-5.11,-6.22,-0.59,0.84,1.71
SPU2,7.32,0.49,-5.53,-0.59,0.84,1.71
SPU2,-8.61,-9.36,-1.78,-0.59,0.84,1.71
SPU2,1.35,0.14,-8.55,-0.59,0.84,1.71
SPU2,-2.41,-6.95,-16.68,-0.59,0.84,1.71
SPU2,8.05,-15.79,-9.55,-0.59,0.84,1.71
SPU2,3.11,-14.18,2.32,-0.59,0.84,1.71
SPU2,-1.03,-6.83,6.96,-0.59,0.84,1.71
SPU2,7.55,-13.69,3.05,-0.59,0.84,1.71
SPU2,7.55,-13.69,3.05,-2.57,1.19,-0.62
SPU2,-2.98,-13.04,-15.34,-2.57,1.19,-0.62
SPU2,-2.98,-13.04,-15.34,5.07,0.04,-0.53
SPU2,-2.98,-13.04,-15.34,7.35,-0.22,-0.47
SPU2,-0.64,10.06,-13.73,7.35,-0.22,-0.47
SPU2,-0.64,10.06,-13.73,4.82,-3.53,-2.58
SPU2,-0.64,10.06,-13.73,-4.34,-3.72,-0.54
SPU2,-3.44,-31.31,-17.63,-4.34,-3.72,-0.54
SPU2,14.03,-14.57,-20.32,-4.34,-3.72,-0.54
SPU2,-7.88,-19.05,-11.73,-4.34,-3.72,-0.54
SPU2,15.33,-19.43,-5.53,-4.34,-3.72,-0.54
SPU2,-5.86,-5.45,10.41,-4.34,-3.72,-0.54
SPU2,5.14,-8.79,2.09,-4.34,-3.72,-0.54
SPU2,11.35,-6.41,0.21,-4.34,-3.72,-0.54
SPU2,-0.26,-29.55,-12.04,-4.34,-3.72,-0.54
SPU2,-0.26,-29.55,-12.04,4.15,-0.87,0.24
SPU2,1.81,-5.26,-14.38,4.15,-0.87,0.24
SPU2,1.81,-5.26,-14.38,6.55,-1.90,0.61
SPU2,1.81,-5.26,-14.38,2.45,0.28,-0.57
SPU2,-6.01,8.30,-3.84,2.45,0.28,-0.57
SPU2,-6.01,8.30,-3.84,-6.52,0.73,0.44
SPU2,-6.01,8.30,-3.84,-5.31,-1.94,-1.48
SPU2,4.91,-15.11,-12.62,-5.31,-1.94,-1.48
SPU2,5.87,-19.55,-5.18,-5.31,-1.94,-1.48
SPU2,2.61,-9.05,-2.23,-5.31,-1.94,-1.48
SPU2,-12.71,-8.63,9.56,-5.31,-1.94,-1.48
SPU2,15.37,-6.60,2.94,-5.31,-1.94,-1.48
SPU2,-6.89,-30.58,-14.46,-5.31,-1.94,-1.48
SPU2,-3.32,-13.23,-11.96,-5.31,-1.94,-1.48
SPU2,8.05,-5.14,-15.91,-5.31,-1.94,-1.48
SPU2,8.05,-5.14,-15.91,7.37,0.36,1.93
SPU2,0.62,1.87,-11.89,7.37,0.36,1.93
SPU2,0.62,1.87,-11.89,-0.02,-0.88,-0.10
SPU2,0.62,1.87,-11.89,-7.52,1.20,-0.99
SPU2,-6.16,17.61,-18.71,-7.52,1.20,-0.99
SPU2,-6.16,17.61,-18.71,-1.79,-0.72,0.11
SPU2,-6.16,17.61,-18.71,-1.03,-0.35,0.15
SPU2,12.80,-21.69,-0.43,-1.03,-0.35,0.15
SPU2,-0.03,-11.00,5.62,-1.03,-0.35,0.15
SPU2,-5.86,3.55,5.31,-1.03,-0.35,0.15
SPU2,25.98,-13.84,5.04,-1.03,-0.35,0.15
SPU2,-7.84,-28.89,-19.62,-1.03,-0.35,0.15
SPU2,7.09,-14.11,-16.68,-1.03,-0.35,0.15
SPU2,12.80,-7.90,-18.32,-1.03,-0.35,0.15
SPU2,4.53,-0.93,-15.30,-1.03,-0.35,0.15
SPU2,4.53,-0.93,-15.30,3.54,-2.29,0.46
SPU2,-3.17,10.68,-4.15,3.54,-2.29,0.46
SPU2,-3.17,10.68,-4.15,-1.90,0.97,0.03
SPU2,-3.17,10.68,-4.15,-6.79,-3.71,-1.79
SPU2,5.06,-9.28,-12.69,-6.79,-3.71,-1.79
SPU2,5.06,-9.28,-12.69,-0.42,-0.50,-0.24
SPU2,5.06,-9.28,-12.69,-0.45,-1.12,-0.12
SPU2,9.93,-13.80,4.81,-0.45,-1.12,-0.12
SPU2,-9.76,0.14,8.61,-0.45,-1.12,-0.12
SPU2,24.52,-13.38,5.93,-0.45,-1.12,-0.12
SPU2,-7.50,-28.66,-15.95,-0.45,-1.12,-0.12
SPU2,2.61,-12.61,-17.52,-0.45,-1.12,-0.12
SPU2,-1.30,-6.79,-13.57,-0.45,-1.12,-0.12
SPU2,-3.40,-4.23,-14.99,-0.45,-1.12,-0.12
SPU2,5.83,2.10,-5.26,-0.45,-1.12,-0.12
SPU2,5.83,2.10,-5.26,-0.81,-2.99,-0.78
SPU2,11.16,-6.64,7.00,-0.81,-2.99,-0.78
SPU2,11.16,-6.64,7.00,-7.79,-1.13,-0.25
SPU2,11.16,-6.64,7.00,-1.55,-0.48,-0.68
SPU2,8.09,-18.02,-15.57,-1.55,-0.48,-0.68
